theta,A2,a,b,z,status
33.0,-4.0,8.2,6.0,0.8,NotYet
33.0,-4.0,8.2,6.0,1.0,NotYet
33.0,-2.0,8.4,5.8,-1.0,NotYet
33.0,-2.0,8.4,5.8,-0.8,NotYet
33.0,-2.0,8.5,5.7,-0.6,NotYet
33.0,-2.0,8.5,5.6,-0.4,NotYet
33.0,-2.0,8.5,5.6,-0.2,NotYet
33.0,-2.0,8.5,5.6,0.0,NotYet
33.0,-2.0,8.4,5.8,0.2,NotYet
33.0,-2.0,8.3,5.9,0.4,NotYet
33.0,-2.0,8.2,6.0,0.6,NotYet
33.0,-2.0,8.2,6.0,0.8,NotYet
33.0,-2.0,8.2,6.0,1.0,NotYet
33.0,0.0,8.5,5.7,-1.0,NotYet
33.0,0.0,8.5,5.7,-0.8,NotYet
33.0,0.0,8.6,5.6,-0.6,NotYet
33.0,0.0,8.6,5.5,-0.4,NotYet
33.0,0.0,8.5,5.6,-0.2,NotYet
33.0,0.0,8.5,5.7,0.0,NotYet
33.0,0.0,8.4,5.8,0.2,NotYet
33.0,0.0,8.3,6.0,0.4,NotYet
33.0,0.0,8.2,6.1,0.6,NotYet
33.0,0.0,8.3,6.0,0.8,NotYet
33.0,0.0,8.3,6.0,1.0,NotYet
33.0,2.0,8.6,5.7,-1.0,NotYet
33.0,2.0,8.6,5.7,-0.8,NotYet
33.0,2.0,8.6,5.6,-0.6,NotYet
33.0,2.0,8.7,5.5,-0.4,NotYet
33.0,2.0,8.6,5.6,-0.2,NotYet
33.0,2.0,8.5,5.7,0.0,NotYet
33.0,2.0,8.4,5.9,0.2,NotYet
33.0,2.0,8.3,6.0,0.4,NotYet
33.0,2.0,8.3,6.1,0.6,NotYet
33.0,2.0,8.3,6.0,0.8,NotYet
33.0,2.0,8.4,5.9,1.0,NotYet
33.0,4.0,8.7,5.7,-1.0,NotYet
33.0,4.0,8.8,5.6,-0.8,NotYet
33.0,4.0,8.8,5.5,-0.6,NotYet
33.0,4.0,8.8,5.5,-0.4,NotYet
33.0,4.0,8.7,5.6,-0.2,NotYet
33.0,4.0,8.6,5.8,0.0,NotYet
33.0,4.0,8.4,6.0,0.2,NotYet
33.0,4.0,8.3,6.1,0.4,NotYet
33.0,4.0,8.4,6.1,0.6,NotYet
33.0,4.0,8.5,6.0,0.8,NotYet
33.0,4.0,8.5,5.9,1.0,NotYet
33.0,6.0,8.9,5.6,-1.0,NotYet
33.0,6.0,9.0,5.5,-0.8,NotYet
33.0,6.0,9.0,5.5,-0.6,NotYet
33.0,6.0,8.9,5.5,-0.4,NotYet
33.0,6.0,8.8,5.7,-0.2,NotYet
33.0,6.0,8.6,5.9,0.0,NotYet
33.0,6.0,8.5,6.0,0.2,NotYet
33.0,6.0,8.5,6.1,0.4,NotYet
33.0,6.0,8.5,6.1,0.6,NotYet
33.0,6.0,8.6,6.0,0.8,NotYet
33.0,6.0,8.7,5.9,1.0,NotYet
33.0,8.0,9.1,5.5,-1.0,NotYet
33.0,8.0,9.1,5.5,-0.8,NotYet
33.0,8.0,9.1,5.5,-0.6,NotYet
33.0,8.0,9.0,5.6,-0.4,NotYet
33.0,8.0,8.9,5.8,-0.2,NotYet
33.0,8.0,8.7,6.0,0.0,NotYet
33.0,8.0,8.6,6.1,0.2,NotYet
33.0,8.0,8.6,6.1,0.4,NotYet
33.0,8.0,8.6,6.1,0.6,NotYet
33.0,8.0,8.8,6.0,0.8,NotYet
33.0,8.0,8.8,5.9,1.0,NotYet
33.0,10.0,9.3,5.5,-1.0,NotYet
33.0,10.0,9.4,5.4,-0.8,NotYet
33.0,10.0,9.3,5.5,-0.6,NotYet
33.0,10.0,9.2,5.6,-0.4,NotYet
33.0,10.0,9.0,5.8,-0.2,NotYet
33.0,10.0,8.9,6.0,0.0,NotYet
33.0,10.0,8.8,6.1,0.2,NotYet
33.0,10.0,8.8,6.1,0.4,NotYet
33.0,10.0,8.9,6.0,0.6,NotYet
33.0,10.0,8.9,6.0,0.8,NotYet
33.0,10.0,9.0,5.9,1.0,NotYet
34.0,-10.0,8.7,5.8,-1.0,NotYet
34.0,-10.0,8.7,5.8,-0.8,NotYet
34.0,-10.0,8.8,5.7,-0.6,NotYet
34.0,-10.0,8.8,5.7,-0.4,NotYet
34.0,-10.0,8.9,5.6,-0.2,NotYet
34.0,-10.0,9.0,5.5,0.0,NotYet
34.0,-10.0,8.9,5.5,0.2,NotYet
34.0,-10.0,8.8,5.6,0.4,NotYet
34.0,-10.0,8.7,5.7,0.6,NotYet
34.0,-10.0,8.6,5.8,0.8,NotYet
34.0,-10.0,8.5,5.9,1.0,NotYet
34.0,-8.0,8.6,5.8,-1.0,NotYet
34.0,-8.0,8.6,5.8,-0.8,NotYet
34.0,-8.0,8.7,5.7,-0.6,NotYet
34.0,-8.0,8.8,5.6,-0.4,NotYet
34.0,-8.0,8.8,5.5,-0.2,NotYet
34.0,-8.0,8.8,5.5,0.0,NotYet
34.0,-8.0,8.8,5.5,0.2,NotYet
34.0,-8.0,8.7,5.6,0.4,NotYet
34.0,-8.0,8.5,5.8,0.6,NotYet
34.0,-8.0,8.4,5.9,0.8,NotYet
34.0,-8.0,8.4,5.9,1.0,NotYet
34.0,-6.0,8.5,5.8,-1.0,NotYet
34.0,-6.0,8.6,5.7,-0.8,NotYet
34.0,-6.0,8.6,5.7,-0.6,NotYet
34.0,-6.0,8.7,5.6,-0.4,NotYet
34.0,-6.0,8.7,5.5,-0.2,NotYet
34.0,-6.0,8.7,5.5,0.0,NotYet
34.0,-6.0,8.6,5.6,0.2,NotYet
34.0,-6.0,8.5,5.7,0.4,NotYet
34.0,-6.0,8.4,5.9,0.6,NotYet
34.0,-6.0,8.4,5.9,0.8,NotYet
34.0,-6.0,8.4,5.9,1.0,NotYet
34.0,-4.0,8.5,5.8,-1.0,NotYet
34.0,-4.0,8.5,5.7,-0.8,NotYet
34.0,-4.0,8.6,5.6,-0.6,NotYet
34.0,-4.0,8.6,5.6,-0.4,NotYet
34.0,-4.0,8.7,5.5,-0.2,NotYet
34.0,-4.0,8.7,5.5,0.0,NotYet
34.0,-4.0,8.6,5.6,0.2,NotYet
34.0,-4.0,8.4,5.8,0.4,NotYet
34.0,-4.0,8.3,5.9,0.6,NotYet
34.0,-4.0,8.3,6.0,0.8,NotYet
34.0,-4.0,8.4,5.9,1.0,NotYet
34.0,-2.0,8.5,5.7,-1.0,NotYet
34.0,-2.0,8.5,5.7,-0.8,NotYet
34.0,-2.0,8.6,5.6,-0.6,NotYet
34.0,-2.0,8.7,5.5,-0.4,NotYet
34.0,-2.0,8.7,5.5,-0.2,NotYet
34.0,-2.0,8.6,5.6,0.0,NotYet
34.0,-2.0,8.5,5.7,0.2,NotYet
34.0,-2.0,8.4,5.8,0.4,NotYet
34.0,-2.0,8.3,5.9,0.6,NotYet
34.0,-2.0,8.3,6.0,0.8,NotYet
34.0,-2.0,8.4,5.9,1.0,NotYet
34.0,0.0,8.6,5.7,-1.0,NotYet
34.0,0.0,8.6,5.6,-0.8,NotYet
34.0,0.0,8.6,5.6,-0.6,NotYet
34.0,0.0,8.7,5.5,-0.4,NotYet
34.0,0.0,8.7,5.5,-0.2,NotYet
34.0,0.0,8.6,5.6,0.0,NotYet
34.0,0.0,8.5,5.8,0.2,NotYet
34.0,0.0,8.4,5.9,0.4,NotYet
34.0,0.0,8.3,6.0,0.6,NotYet
34.0,0.0,8.4,5.9,0.8,NotYet
34.0,0.0,8.4,5.9,1.0,NotYet
34.0,2.0,8.7,5.6,-1.0,NotYet
34.0,2.0,8.7,5.6,-0.8,NotYet
34.0,2.0,8.8,5.5,-0.6,NotYet
34.0,2.0,8.8,5.5,-0.4,NotYet
34.0,2.0,8.8,5.5,-0.2,NotYet
34.0,2.0,8.6,5.7,0.0,NotYet
34.0,2.0,8.5,5.8,0.2,NotYet
34.0,2.0,8.4,6.0,0.4,NotYet
34.0,2.0,8.4,6.0,0.6,NotYet
34.0,2.0,8.5,5.9,0.8,NotYet
34.0,2.0,8.5,5.9,1.0,NotYet
34.0,4.0,8.8,5.6,-1.0,NotYet
34.0,4.0,8.9,5.5,-0.8,NotYet
34.0,4.0,8.9,5.5,-0.6,NotYet
34.0,4.0,8.9,5.5,-0.4,NotYet
34.0,4.0,8.8,5.6,-0.2,NotYet
34.0,4.0,8.7,5.7,0.0,NotYet
34.0,4.0,8.6,5.9,0.2,NotYet
34.0,4.0,8.5,6.0,0.4,NotYet
34.0,4.0,8.5,6.0,0.6,NotYet
34.0,4.0,8.6,5.9,0.8,NotYet
34.0,4.0,8.7,5.8,1.0,NotYet
34.0,6.0,9.1,5.5,-1.0,NotYet
34.0,6.0,9.1,5.5,-0.8,NotYet
34.0,6.0,9.1,5.4,-0.6,NotYet
34.0,6.0,9.0,5.5,-0.4,NotYet
34.0,6.0,9.0,5.6,-0.2,NotYet
34.0,6.0,8.8,5.8,0.0,NotYet
34.0,6.0,8.7,5.9,0.2,NotYet
34.0,6.0,8.6,6.0,0.4,NotYet
34.0,6.0,8.6,6.0,0.6,NotYet
34.0,6.0,8.7,5.9,0.8,NotYet
34.0,6.0,8.8,5.8,1.0,NotYet
34.0,8.0,9.2,5.5,-1.0,NotYet
34.0,8.0,9.3,5.4,-0.8,NotYet
34.0,8.0,9.3,5.4,-0.6,NotYet
34.0,8.0,9.2,5.5,-0.4,NotYet
34.0,8.0,9.0,5.7,-0.2,NotYet
34.0,8.0,8.9,5.9,0.0,NotYet
34.0,8.0,8.8,6.0,0.2,NotYet
34.0,8.0,8.8,6.0,0.4,NotYet
34.0,8.0,8.8,6.0,0.6,NotYet
34.0,8.0,8.9,5.9,0.8,NotYet
34.0,8.0,9.0,5.8,1.0,NotYet
34.0,10.0,9.5,5.4,-1.0,NotYet
34.0,10.0,9.5,5.4,-0.8,NotYet
34.0,10.0,9.5,5.4,-0.6,NotYet
34.0,10.0,9.4,5.5,-0.4,NotYet
34.0,10.0,9.1,5.8,-0.2,NotYet
34.0,10.0,9.0,5.9,0.0,NotYet
34.0,10.0,8.9,6.0,0.2,NotYet
34.0,10.0,9.0,6.0,0.4,NotYet
34.0,10.0,9.0,6.0,0.6,NotYet
34.0,10.0,9.1,5.9,0.8,NotYet
34.0,10.0,9.2,5.8,1.0,NotYet
35.0,-10.0,8.9,5.7,-1.0,NotYet
35.0,-10.0,8.9,5.7,-0.8,NotYet
35.0,-10.0,8.9,5.7,-0.6,NotYet
35.0,-10.0,9.0,5.6,-0.4,NotYet
35.0,-10.0,9.1,5.5,-0.2,NotYet
35.0,-10.0,9.1,5.4,0.0,NotYet
35.0,-10.0,9.1,5.4,0.2,NotYet
35.0,-10.0,9.0,5.5,0.4,NotYet
35.0,-10.0,8.9,5.6,0.6,NotYet
35.0,-10.0,8.7,5.8,0.8,NotYet
35.0,-10.0,8.7,5.8,1.0,NotYet
35.0,-8.0,8.8,5.7,-1.0,NotYet
35.0,-8.0,8.8,5.7,-0.8,NotYet
35.0,-8.0,8.8,5.6,-0.6,NotYet
35.0,-8.0,8.9,5.5,-0.4,NotYet
35.0,-8.0,8.9,5.5,-0.2,NotYet
35.0,-8.0,9.0,5.4,0.0,NotYet
35.0,-8.0,8.9,5.5,0.2,NotYet
35.0,-8.0,8.8,5.6,0.4,NotYet
35.0,-8.0,8.7,5.7,0.6,NotYet
35.0,-8.0,8.6,5.8,0.8,NotYet
35.0,-8.0,8.6,5.8,1.0,NotYet
35.0,-6.0,8.7,5.7,-1.0,NotYet
35.0,-6.0,8.7,5.7,-0.8,NotYet
35.0,-6.0,8.7,5.6,-0.6,NotYet
35.0,-6.0,8.8,5.5,-0.4,NotYet
35.0,-6.0,8.9,5.4,-0.2,NotYet
35.0,-6.0,8.9,5.4,0.0,NotYet
35.0,-6.0,8.8,5.5,0.2,NotYet
35.0,-6.0,8.7,5.6,0.4,NotYet
35.0,-6.0,8.5,5.8,0.6,NotYet
35.0,-6.0,8.5,5.8,0.8,NotYet
35.0,-6.0,8.5,5.8,1.0,NotYet
35.0,-4.0,8.6,5.7,-1.0,NotYet
35.0,-4.0,8.7,5.6,-0.8,NotYet
35.0,-4.0,8.7,5.6,-0.6,NotYet
35.0,-4.0,8.8,5.5,-0.4,NotYet
35.0,-4.0,8.8,5.4,-0.2,NotYet
35.0,-4.0,8.8,5.5,0.0,NotYet
35.0,-4.0,8.7,5.6,0.2,NotYet
35.0,-4.0,8.6,5.7,0.4,NotYet
35.0,-4.0,8.5,5.8,0.6,NotYet
35.0,-4.0,8.4,5.9,0.8,NotYet
35.0,-4.0,8.5,5.8,1.0,NotYet
35.0,-2.0,8.7,5.6,-1.0,NotYet
35.0,-2.0,8.7,5.6,-0.8,NotYet
35.0,-2.0,8.7,5.5,-0.6,NotYet
35.0,-2.0,8.7,5.5,-0.4,NotYet
35.0,-2.0,8.8,5.4,-0.2,NotYet
35.0,-2.0,8.7,5.5,0.0,NotYet
35.0,-2.0,8.7,5.6,0.2,NotYet
35.0,-2.0,8.5,5.8,0.4,NotYet
35.0,-2.0,8.5,5.8,0.6,NotYet
35.0,-2.0,8.4,5.9,0.8,NotYet
35.0,-2.0,8.5,5.8,1.0,NotYet
35.0,0.0,8.7,5.6,-1.0,NotYet
35.0,0.0,8.7,5.6,-0.8,NotYet
35.0,0.0,8.8,5.5,-0.6,NotYet
35.0,0.0,8.9,5.4,-0.4,NotYet
35.0,0.0,8.8,5.5,-0.2,NotYet
35.0,0.0,8.8,5.5,0.0,NotYet
35.0,0.0,8.6,5.7,0.2,NotYet
35.0,0.0,8.5,5.8,0.4,NotYet
35.0,0.0,8.5,5.9,0.6,NotYet
35.0,0.0,8.5,5.9,0.8,NotYet
35.0,0.0,8.6,5.8,1.0,NotYet
35.0,2.0,8.8,5.6,-1.0,NotYet
35.0,2.0,8.9,5.5,-0.8,NotYet
35.0,2.0,8.9,5.5,-0.6,NotYet
35.0,2.0,8.9,5.4,-0.4,NotYet
35.0,2.0,8.9,5.5,-0.2,NotYet
35.0,2.0,8.8,5.6,0.0,NotYet
35.0,2.0,8.7,5.7,0.2,NotYet
35.0,2.0,8.6,5.8,0.4,NotYet
35.0,2.0,8.5,5.9,0.6,NotYet
35.0,2.0,8.6,5.8,0.8,NotYet
35.0,2.0,8.7,5.7,1.0,NotYet
35.0,4.0,9.0,5.5,-1.0,NotYet
35.0,4.0,9.0,5.5,-0.8,NotYet
35.0,4.0,9.1,5.4,-0.6,NotYet
35.0,4.0,9.1,5.4,-0.4,NotYet
35.0,4.0,9.0,5.5,-0.2,NotYet
35.0,4.0,8.8,5.7,0.0,NotYet
35.0,4.0,8.7,5.8,0.2,NotYet
35.0,4.0,8.6,5.9,0.4,NotYet
35.0,4.0,8.6,5.9,0.6,NotYet
35.0,4.0,8.7,5.8,0.8,NotYet
35.0,4.0,8.8,5.7,1.0,NotYet
35.0,6.0,9.1,5.5,-1.0,NotYet
35.0,6.0,9.2,5.4,-0.8,NotYet
35.0,6.0,9.2,5.4,-0.6,NotYet
35.0,6.0,9.2,5.4,-0.4,NotYet
35.0,6.0,9.1,5.5,-0.2,NotYet
35.0,6.0,9.0,5.7,0.0,NotYet
35.0,6.0,8.8,5.9,0.2,NotYet
35.0,6.0,8.8,5.9,0.4,NotYet
35.0,6.0,8.8,5.9,0.6,NotYet
35.0,6.0,8.9,5.8,0.8,NotYet
35.0,6.0,9.0,5.7,1.0,NotYet
35.0,8.0,9.4,5.4,-1.0,NotYet
35.0,8.0,9.4,5.4,-0.8,NotYet
35.0,8.0,9.5,5.3,-0.6,NotYet
35.0,8.0,9.4,5.4,-0.4,NotYet
35.0,8.0,9.2,5.6,-0.2,NotYet
35.0,8.0,9.0,5.8,0.0,NotYet
35.0,8.0,8.9,5.9,0.2,NotYet
35.0,8.0,8.9,5.9,0.4,NotYet
35.0,8.0,9.0,5.9,0.6,NotYet
35.0,8.0,9.1,5.8,0.8,NotYet
35.0,8.0,9.2,5.7,1.0,NotYet
35.0,10.0,9.7,5.3,-1.0,NotYet
35.0,10.0,9.7,5.3,-0.8,NotYet
35.0,10.0,9.7,5.3,-0.6,NotYet
35.0,10.0,9.5,5.5,-0.4,NotYet
35.0,10.0,9.3,5.7,-0.2,NotYet
35.0,10.0,9.2,5.8,0.0,NotYet
35.0,10.0,9.1,5.9,0.2,NotYet
35.0,10.0,9.1,5.9,0.4,NotYet
35.0,10.0,9.2,5.9,0.6,NotYet
35.0,10.0,9.3,5.8,0.8,NotYet
35.0,10.0,9.4,5.7,1.0,NotYet
